review,label
我有加这个人，微信暴走小员工，经常在直播间打出他自己的微信号让人添加他，在朋友圈里拍无人机，拍他的暴漫小黄车，[泣不成声]昨天还他妈死命的诬陷，各种发朋友圈和截图，把任剑说的好像什么一样，配个摄像头的图就说自己被监控够不够惨，任剑说离职有礼物给他，他以为是人身威胁，全程属于那种无理取闹的状态，也不敢拍出自己的所有合同，[捂脸]净想着误导别人，给暴漫压力，现在误会解开，直接进我黑名单，什么垃圾玩意，管着几个暴漫直播的平台的网管，说的自己就是王尼玛似的，老子第一期第一集开始看，集集追，会不知道你是不是王尼玛？王尼玛会那么闲的去管个破电脑还整天朋友圈晒电动车？？？？[打脸][打脸][打脸],1
好穿，除了有点容易沾到白色的絮絮,0
下飞机一开机就有4g了,0
材质很舒适没有异味，玩起来挺爽的，震动感十足，还有多种频率可以调节,0
裤子不值这个价，穿着太闷热了,0
你他妈傻逼，你这个价格我买你的,1
不负责任的商家,0
纯棉品质，连买几套,0
尼玛好爽,1
镜片不错，去店里配的，师傅很好，还是高级验光师，第一次戴眼镜，带了二个小时才适应过来,0
现在正好用上,0
多件套，不同款式感觉,0
这个款式特别好看，很特别穿着，料子真的好洗了不缩水不掉色,0
我家宝宝非常喜欢，充满电能玩很久,0
款式新颖穿起来很舒服，非常完美的体验,0
布料一点都不好,0
感觉绿箭选择我们小尤同学，心形薄荷糖超可爱～,0
人生那么短暂老子凭什么委屈自己给你脸%0A我爱你就是把我自己当成人质交给你%0A%0A陪伴是最长情的告白%0A等你回家?%0A%0A?FM38...,1
五星好评绝对不是刷的,0
外观看起来挺不错，只是质量一般，主要部件是塑料的，并不是所谓的全金属,0
妈个鸡！,1
收到了羊绒袖套不错，家里阴凉的天气热也不想穿长袖，所以买来一个袖，透气，下次还要来购买,0
对于是电工的老公来说安装非常的简单，店里装上这灯后效果没得说，说句实话我逗不想回家了，店里太漂亮了看到桌上的饭菜秀色可餐啊,0
收到就试穿了，包装很讲究,0
客服服务没的说，下次还会再来❤️,0
大块海鲜,0
昨天拍的今天就到了，店家太给力了，很柔软哦，喜欢得不得了，好看哦，好,0
第一次买钻绣，热情好涨，不到一个星期就贴好了,0
第二购买,0
玩着有安全感,0
线好像不是很牢，被子边边脱线了,0
试用再来追评，客服人好好,0
湿巾很大一包，赶上搞活动买的，建议只想质量在提高一点,0
少女心十足，性价比超高还不错，就是不自量力买了xs要减肥了,0
又买了一盒,0
一点也不好，差评，买后悔了,0
少了一个刷炳，包装漏洞,0
不是狗，是人渣[鄙视],1
国内美狗不少，美主子没少喂狗粮吧，在网上美狗叫的挺欢势,1
衣服料子不错，很显身形,0
艹，你，妈！的中国怎么了？,1
之前看了一些不好的评价一直不敢买，客服服务蛮好，我才试着买的心态，结果真的好看，显瘦，布料也舒服，划得来,0
小编是傻『逼』苹果粉,1
跟我没关系，但我实在很火！[发怒][发怒][发怒]西洋人很野蛮变态！,1
我日嫩娘勒个逼阿,1
舒服好穿，n次回购,0
非常满好东西,0
鞋子脱胶,0
体验了一下，虐腹真的很不错啊,0
第一次买hm，衣服鞋子，买了五件只留了这个鞋子，衣服发现都偏大，包装挺好颜色比较适合这个季节穿，第一次穿觉得蝴蝶结哪里勒的很，再穿就发现不那么难受了，脚背高的建议买大一号，就是降价太快，刚收到就降价三十块钱，衣服也是降价厉害，刚拍没到就降价表示这点一点不好,0
快递员每次都送货上门，态度很好��,0
穿上特别显瘦，外套穿上很洋气,0
你有病吧，谁p了谁不是妈生的,1
看来特大嘴也不怎么好过！他衰就衰在他的大嘴，一张嘴就喷粪。,1
很轻，拿出来没什么味道，没有正反面,0
尼玛逼____,1
裤子质量也不错，而且干的快✌��,0
坐等战争发货，老板给力哈,0
不能用，活动的太厉害了，买的还是慎重吧,0
艹你女，马！你女，马更垃圾,1
我是孕妇，穿上差点擦一跟头，鞋底一点都不防滑，在医院厕所走路很滑，心惊胆战，你这是什么质量啊，如果是孕妇的话不建议购买，太危险,0
不扎肉,0
繁殖，静夜的繁殖分为叶插和分株，繁殖起来很方便，叶插成功率高，不过时间比较久，但是发芽率很高，分株则是要等待静夜的生长期，静夜生长期长得很快，很容易爆出侧芽，侧芽长大些就能分株，掌握了这些技巧然后再准备爆盆就会很容易,0
妈个巴子，头疼，睡觉…,1
一分价钱，一分货，直接扔掉了,0
而且尺码合适，喜欢的妹子，放心大胆的买,0
因为你要钱一风和质量一般般不推荐大家购买,0
钢化膜很好，比在实体店买的便宜很多，下次还会回购,0
恒波你麻麻逼逼他说叫我申请退款再给50元补偿在家一些配件奶奶奶滴咧,1
物流给力速度很快,0
雷猴子送你一句话，____改不了吃祥！小米5依旧供不应求？去尼码的旦！拜托别再自我感觉良好了行不行？为什么供不应求，货都被你那____爹____妈抢在手上囤积倒手，对于普通的用户来说，当然供不应求！,1
第二次买的,0
挺好使,0
浙江卫视和腾讯，一个有权，一个有钱，想勾结在一块掌控一个慈善演员的尊严，真是无耻！恶心！肮脏！下流！,1
子母包非常喜欢，我最喜欢的是肩背长度刚好，不长也不短,0
鞋不合脚，怪我咯,0
买鞋订个鞋带的颜色他不给联系仓库就算联系了仓库也不会给你找问我那么多鞋给我找可能吗那顾你们是干啥的要他老板电话还跟我呵呵客服是傻逼,1
一直在这家店买,0
傻b玩意。你全家si光光,1
宝贝已经收到了，真的是物有所值非常满意，卖家的服务态度很好发货速度也很快，包裹的严严实实没有任何损破，快递小哥送货速度快，总体来说是一次很愉快的购物呢，下次有需要还会再来买，宝贝与卖家描述的一致，超出期望值哦，期待下一次的活动呢,0
垃圾东西,1
遇到水后会有一股难闻的刺鼻的屎臭味,0
太薄了，没法穿,0
大家以后不要在这家店里买东西了，卖的东西都是假货,0
买了个最大的，感觉能装好多东西，明天的旅行一家三口的衣物全够装了,0
瓶子包装很酷，送的水乳也十分精致,0
��闹闹��妈卖批，你不是牛逼，不是会喷吗？？让我看看你有多会喷！,1
臭死，明显很臭,1
老板人特别好，关注店铺了,0
裙子不错,0
合身时尚，透气舒服，很赞,0
还不错就是后排坐装不会装,0
和想象当中一样，值得购买��,0
衣服与图片没有误差,0
第一次吃到这家饭是臭的，卤肉饭，那个肉尸臭的，好恶心，南瓜饼硬得就像干饼子一样，可能干饼子都要软和一点，简直越做越烂，唉,1
已是老顾客了，不用多说了,0
你就一煞b艹过你妈,1
这件衣服还挺修身，手感摸起来还可以，能盖我胖胖肚子的肉肉，客服服务态度温柔,0
卖家还多预留了0.5公分，终于早上东面不再晒了,0
姐妹们！砍死楼主！楼主这个狗，过七夕！天理不容,1
按钮带感，改键很简单，但需要自己再固定下插口，胶带什么的就可以,0
帅气有型，酷毙了,0
很合脚很舒服，穿起来也很好看，我还要买几双,0
你嘴巴吃屎了吧，十万八千里的人都被你臭死了，王八蛋！,1
走了狼来个虎，一个逼样,1
床单已收到,0
纯个J-B，要是纯棉，我就是你亲DIE！,1
辣鸡东西,0
去见的人不一般得装装逼欺负欺负他,1
图案也特别好看,0
包包非常不错，好看又大气，容量也挺大，同事都问我要链接，比较赞,0
你他妈，傻，逼，老子3月刚买的苹果6s三星s7出来马上买，老子果断吧把6s扔进垃圾桶，哥笑了，你，他，妈还用，真给哥丢脸，苹果已成街机了傻逼。,1
就一张纸，图片像是手机拍的，放大了也不清楚,0
衣服连十五块都不值，裤子拿那么大怎么穿，真是够差的，我这人从来不轻易黑差评的，除非真的很糟糕,0
尺码挺合适,0
商品没有拆开看，下个月才用,0
德国是藏独疆独的大本营，中国应该像抵制日货一样抵制德国货。可惜我们报纸上一直说中德友好，友好个屁。如果德国不为在中国赚钱，德国也是最反华的国家。,1
中国的骗子把所有人与人之间的信任都破坏光了！[打脸],1
天气炎热不适合买生鲜，山竹的冰袋融化还是热的，然后山竹有几个坏掉了，包装里面还有绿黄色的水，其他的柠檬，车厘子，椰子都还好吧,0
收到货的时候就联系客服说发错货了，可是客服偏偏说花盆就是那么大，我也是感到无语死了，沟通了好久客服才说发错货了，我拍的都是大花盆，给我发过来的都是小小一丢丢的花盆，这个客服真的是无语，最后补发过来了,0
猫咪长期吃，囤货，主子也爱吃，医生建议主子长吃可以促进消化系统,0
目前来看线很好，就是不知道会不会用时间长,0
用了很结实,0
刚到我迫不及待的去拿了，包装精致估计怕摔坏了吧，音质我觉得很好，清晰,0
还不断,0
护肤水入坑，四款好像还差绿瓶没用过吧，大红瓶味道最好，樱桃味的，被家长当成饮料偷喝过【不要模仿】粉瓶味道像小时候一款无咖啡因可乐…我没有喝，我嗅觉比较发达，这个是真的超值，每次差不多都能用四五个月，瓶子也超美,0
除了掉色粘毛以外，其他的完全ojbk,0
老子就是gay怎么了？麻痹招你惹你了？同性恋当你害了？你要是一直男就别和我俩逼逼浪费老子感情，还有，这位腐女干得漂亮，请受...,1
用了两天，不小心摔了一下膜就破了，没有我之前买的结实，之前的摔了好多次，摔的次数都数不清了，还用了大半年,0
终于收到我需要的宝贝了，价美物廉，谢谢掌柜的，说实在，这是我淘宝购物来让我最满意的一次，无论是掌柜的态度还是对物品，我都非常满意的，掌柜态度很专业热情，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多，再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好，不得竖起大拇指，下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠,0
国民党玩完了！,1
有的人真喜欢网自己人身上抹点黑、有罪推定一方，看过事件还原视频、2位北方游客没有什么错。粥虽然是她们点的、同放在一个餐盘、但是粥料细小煮化之后不容易分辨一点也不奇怪，她们就此询问竟被无礼对待、甚至被骂娘，是可忍孰不可忍！我是南方人、会说粤语，也去过香港、说真的、楼高路窄、房小人多、会说个英文单词、粤语真不知道有什么好得意的，来者是客、起码的礼貌都没有，迟早沦为渔港。,1
装饰蛋糕很漂亮，喜欢的可以购买,0
别在这找存在感你他妈也没有,1
每一条都是独立包装，料子也很不错，还送了一个草莓手机支架,0
有一个死蚊子在病里恶心死我了,1
瞌睡躲不了死，人家涨好几年它瞎眼了，人家一跌它立马叫人家爹,1
吃了几天，真的，绝对五星好评,0
洗过让孩子试了她挺喜欢的，等天气凉了正好穿，客服推荐的码数正合适，有喜欢的衣服就抓紧下手吧，等入秋再买，说不定好看的款式都没啦,0
我是个智障吗？？？%0A,1
m的，死骗子,1
也很负责任，各种问题也都耐心解答,0
垃圾玩意！他就是个狗！他妈肯定是死了,1
图片与实物相符,0
味道很难闻,0
有一个没有裂纹,0
宋一定是母女通吃，然后他爸也是母女通吃，哎可怜宝强了，以后多吃点猪肝补补，明目！,1
估计也只有我这种智障儿童才会用红笔练“字”了(ฅωฅ*),1
我挎着你全家的棺材盖子地中海冲浪,1
鞋子设计很好，打算再来买双另一个颜色开学备用,0
满脚泡你贴完满脚？傻逼,1
值得拥，有，喜欢的赶紧下单吧,0
一个同城的件，足足走了6天，虽说是快递的失误，可是客服呢，售后呢，轻飘飘一句话已经反馈给物流就打发我了，后续跟进呢，什么都没有，亏我还特意找的同城卖家，失望至极��,0
（红包）感情专家也是个感情傻子,1
