review,label
 回复持续发生，你的演唱会什么时候开啊，你也是传说中的中国好声音啊，hoho 同意的举手 ,0
有爱心，期待百首童谣！ ,0
女儿，你有音乐唱了,0
第一次见，真心分辨不出是谁是谁，更别提真假了[嘻嘻],0
哦，是双子男吗？旅游版组的成分好复杂呢[抱抱] ,0
@玫瑰禁?欢迎双子男。,0
@秦洲同赶紧加上V，要不然走丢了不好找。,0
新同事要加V么…… @伊比利亚火腿,0
哈哈，笑死我了,0
#轻松一刻# 笑成狗了！主人太有才了！[哈哈],0
踏踏实实喝奶吧[哈哈],0
#约惠海航 圆梦飞翔#【惠享直减】购票购票购票，直减直减直减[打哈欠] 这不冲突，也很科学，来海航官网购票，管够，管实惠:,0
角度问题[哈哈] ，童子鸡，马子不大的,0
好肥的一只鸡啊！怎么感觉有点“变异”了啊！[哈哈][疑问],0
程哥哥最近一直对着小蹦同学各种拍呀拍[照相机],0
 [心] 好久没给他们拍照了[哈哈] ,0
理解用户的挣扎,0
.....百度目标寻址搜索的比例在所有搜索比例多少，趋势如何？与谷歌，搜搜对比如何，为什么？,0
这个可以感受一下。,0
[嘻嘻],0
北京??州真便宜啊，??有需要打?的的???。,0
这。。。,0
LV的哦～～～哦～～～,0
富，就要富在别人看不到的地方！富在别人看不到的时候！！,0
[偷笑] /买个LV包包挎在身上，别人能看得到，知道,0
支持兰老师[鼓掌][鼓掌][鼓掌],0
来自雪山脚下今年的竹笋系列#人没动，物先行#[尴尬]朗园店开业准备中[爱你]@懒人业余餐厅郎园店,0
免费泡面已经为大家准备了，以后晚上饿了再也不用到处找吃的东西了[给力][嘻嘻][带着微博去旅行][兔子][熊猫],0
回复?！[嘻嘻]感慨而已！u never know！ ,0
都失恋呢被？[嘻嘻],0
跟参与汽车摇号一个心理，我中不了，也增加了别人中的难度！[哈哈]@E宝宝柠檬,0
纯净高雅的宝蓝，搭配华丽的金色作为点缀，能够提升整体的时尚度打造极致迷人气场，十分适合聚会以及派对穿着！连衣裙 Talbot Runhof 外套 rag & bone 鞋 Giuseppe Zanotti 手包 Jimmy Choo[爱你]【私享穿衣顾问微信FashionTalent33 】,0
#中国梦想秀#姐姐变身“礼物”帮助一抹金圆梦，送上了迪斯尼乐园的邀请函喔！！[鼓掌]美是无数梦想的起点，恭喜我们Age48的姐姐们获得美丽绽放奖，你们的美丽来自你们正能量的心态，恭喜姐姐们，小伙伴们别忘了听姐姐们的话，永远不要放弃自己的梦想！！[good],0
你跑不掉啦~！这辈子和我栓在一起。[嘻嘻],0
这不有吗[哈哈][哈哈][哈哈],0
不会吧？[吃惊]俺刚刚从餐厅回来，没见到主任啊！[嘻嘻]雪倒是下得很欢喜的样子。[雪][雪][雪][雪人][雪人][雪人][手套][围脖][温暖帽子] ,0
主饪你是在家呢还是喝多了困在那里了？[偷笑] ,0
 回复踏雪夜归人。  ,0
饮雪亦醉人[嘻嘻],0
哈，南非一孙... ,0
回复南非第一孙子.........[哈哈][哈哈][哈哈][哈哈] ,0
南非第一孙子@妹莉十足,0
扩散,0
转发微博,0
#昆航动态#2010年11月6日，在昆明市创业投资引导基金推介暨颁奖晚宴上，昆明航空有限公司董事长王清民（图中左五）从昆明市委常委、副市长刘光溪手上接过#2010泛亚地区最具投资潜质十强企业#证书和奖杯。[鼓掌] 昆明航空成为500多家报名企业中唯一一家获奖的航空企业。[礼花] :,0
sinaurl.cn/h4QFmF,0
右边的，说的太对了！ ,0
仿佛自己又变成了需要呵护的小女生看到这话我觉得很诡异，现在很多愿意插手儿子家庭的婆婆都是这么过来的吧？？,0
嘻嘻],0
羡慕嫉妒恨！[嘻嘻] ,0
来厦门旅游，在海边，漫步，戏浪，你也许会有如此幸运，旅游不花钱，还要给你钱，那条捡到的2万块的鱼，你值得来,0
[赞]认同，灵魂升起的地方！ ,0
 回复一起分享那灵魂升起的地方！ ,0
童鞋，你的这条微博内容灰常的八错，已经被选到新浪湖北旅游的网站咯！传送门: :,0
我在小米[嘻嘻],0
最右。,0
教主[威武] ,0
 最右！我也被忽悠啦，[哈哈],0
 [哈哈]右边--》,0
 学校早就放假了，聪明人都不选这时候来做讲座。。。,0
#美国lake tahoe# 睡不着和小朋友们在房间烤棉花糖吃[?嘴][?嘴]我们假装在CAMPING[嘻嘻],0
。。。等明天醒来他们是什么反应？[哈哈],0
 ron哥口味重啊,0
 围观马甲 ,0
这个这个，睡了 ,0
 张馨予上错号啦。 ,0
 男怕上错床？女怕嫁错郎？这是上错号了么？,0
求剩蛋礼物～[亲亲],0
今天没事晚上有情况吗[哈哈] ,0
昨天晚上去的!哈哈 ,0
啥时又去吃了。,0
明天就见冬儿了~~[太开心],0
 不管是出生之前，还是出生之后，你和妈妈都是一体的。。。,0
哈哈[哈哈][哈哈][哈哈] ,0
东西到货，G先生肯定又会夸我贤良淑德！买了三家的，刚买就告诉他了，他说，我太懂他麻麻的心了～～[鼓掌][偷笑],0
like!他是萨芬娜的粉丝吧~[嘻嘻] ,0
澳洲老有surprise[嘻嘻],0
你是饿了，还是怕了？,0
你也会幸福的，午安[嘻嘻],0
真幸福。早安～,0
顶风作案!明知有雨，但实在舍不得半个月前就定好的票!40大洋一张呢，3个人120大洋呢![嘻嘻]叫人高兴的是凭票换冰淇淋，赚大了![哈哈],0
偶爱土豆[哈哈],0
晨练都这么有范，是不能经常亮相[嘻嘻] ,0
步伐很稳嘛[哈哈][哈哈] @胡大治,0
[嘻嘻]亲，楠哥的店品质有保证，希望亲多支持哦~,0
有朋友说，来了后，总觉得自家厨房变小了[哈哈],0
在宫城人偶体验店画小娃娃，算是三八礼物吧[哈哈] 老爷爷50对岁了，从父辈开始就在和木头打交道，喜欢木头的味道,0
回复君亭的家门向每个游子敞开！欢迎回家！[鼓掌] ,0
我想回家！哈哈哈[亲亲] ,0
君亭，你在杭州的另一个家！,0
[鼓掌]请各位好友帮我们公司的应有投个票，多谢~！第90号“阅米”,0
#ICing美食时尚专家团#加班时间，很适合吧？,0
有点像西柚汽水，略带酒香味。[鼓掌],0
您今天也带阿婆阿公去看猫宝宝了吧. 有爱心的乖宝宝! [赞] ,0
"是啊,野猫把猫宝宝生在我家阳台上啦！ ",0
[哈哈] 又来了一只小猫阿! 和米多颜色一样哦. 好玩!,0
把你拍在刀尖上,0
 回复长江后浪推前浪，一浪给帮主拍沙滩上[哈哈][哈哈][哈哈] ,0
恩那是我们向往的目标[嘻嘻][嘻嘻][嘻嘻][嘻嘻],0
这种事情，只有在最神奇的国度才会出现！,0
咱们结伴去布达佩斯当土豪吧！[嘻嘻]先备个攻略>>:,0
洗衣服啊！求捎带！[哈哈],0
这样子啊~[哈哈]值得转发,0
多逛逛哦。相信会有更多的惊喜！[爱你][爱你],0
谢谢[可爱]谢谢[可爱]《?小》??→ :,0
 感动 励志 简单的情节简纯的画面伴着少年铿铿的话语喷发出人性良知的光亮和力量,0
 [呵呵],0
 [赞][可爱],0
 老师就是老师，觉悟都高，要是看您片的人觉悟都这样，世界就真和平了,0
罗琳变身罗伯特，期待作品也出现脱胎换骨的变化～[鼓掌],0
 她起了个男人的笔名，是要跟男性推理小说家叫板吗？ ,0
哎呦喂，罗姨又来了！,0
【加班诗】灯火阑珊已深，车水马龙渐稀，父慈子孝团聚时，怂人独守加班中――送给加班的自己[嘻嘻],0
 中央四套出品，[good]展示赣州客家人文历史，将拍十二集，九月左右播出，期待中。,0
《客家足迹行》走进客家摇篮―赣州！[鼓掌]@赣州同城会,0
盖梆侠义热心肠，帝都赚钱可劲忙。钞票数来又数去，疏财打点到我帐。[哈哈][哈哈],0
挺好玩儿的，过年更充实了。[太开心] ,0
初一我?一起吃素吧~?得不要吃稀?，洗澡和睡午?喔~,0
 [哈哈][哈哈][哈哈],0
我关注到了，虽然说“得到了全世界人民的坚决拥护”，却只有中国媒体在“争先恐后地转载”“铿锵有力、义愤填膺地朗读”，立刻想起那句唐僧唱出的Only you... 朝鲜军民的中国成语用得很熟练，要赞一个。 ,0
[哈哈] #狂人日记# ,0
请注意你的言语。,0
要我年?十?一定?周生生??系列，太可?了！3020hkd ?我??95折呢。墨西哥版?限量呢。也真服了那些年?人，?上找??托我下手[哈哈][哈哈],0
等哈尔滨开店了，你就有口福了[哈哈],0
前天外景冻感冒，今天二十五片暖宝宝，贴满前胸后背，有了这些盔甲，今天的外景戏，就不怕冷啦！[哈哈][哈哈][哈哈]＜家和万事兴＞@简远信,0
回复 因为搭档的一句话，让我得到了更多朋友的祝福，每句生日快乐都让我感动不已。谢谢让我快乐的工作，让我骄傲的朋友，让我幸福的家庭，谢谢你们让我拥有的一切 ,0
生日快乐！熊大美女！ ,0
 我很荣幸被挤兑，这样能让我变得聪明。[太开心],0
哈哈，这姑娘也成新鲜物了。说到具体是哪儿产的，还真寡闻了[思考] ,0
[围观]哥伦比亚龙珠果？？？[吃惊][偷笑][哈哈] 敢情咱80年代吃过这么华丽丽的洋果，那时候多的是，且便宜。 ,0
上海超市、街头可以买到，其味独特可口，超?里的名字不统一，大多起洋名，其意昭然,0
好的?????????祝你成功[鼓掌],0
放假了！这一周必须用来消费快乐。可别上班时想的是放假，放假时想的是工作。什么时间就做什么事。放假了！都玩儿起来吧。得会陪领导欢乐谷走起[嘻嘻],0
谢谢亲爱的，送你哦！,0
哇咔咔～[花心][花心][花心]都是我喜欢滴～[鼓掌][鼓掌][鼓掌]恭喜妞啊～,0
大师算的真准！这么闷的天儿，鱼也不咬勾啊[哈哈][哈哈],0
阿一股[哈哈],0
我哭！我哭！我哭！,0
哈哈，祝姐减肥成功，也不指望你能减到多瘦，能回到以前美美的样子就很不错啦！[哈哈],0
回复兄弟我长期无语中。[哈哈] ,0
无语了，哈哥 ,0
扯淡的社会。,0
我热4-1干掉凯子！[怒] ,0
?干掉LBJ! ,0
[哈哈]贴切~,0
 魔术师一定不是故意的！,0
 终于拿下了，说个好玩的，M.Jackson比赛开始前做节目本来要说Miami benches.....不过他却说成了Miami bitchs....[偷笑],0
来过傣族寨子的朋友应该知道这道菜的菜名[嘻嘻]:,0
哇！稀饭诶[鼓掌],0
"激动人心的时刻[心]#微动日照#传播大赛大奖ipad实图奉上!感谢的好活动.东方太阳城给了我太多惊喜,美食霸占味蕾,美景俘获视觉[爱你]仙山兔耳鳗鱼香螺,故地重游也仍有遗憾.日照,美就一个字,我还会再来的@日照旅游王立新@日照旅游-日出先照当属日照@日照旅游咨询网@山海美景",0
请问这款多少银子？[威武][围观][爱你],0
[哈哈]太像了太像了~,0
回复[可爱]这评价太高了，我再接再厉。 ,0
和具备以上特征，特此[赞]！,0
给你来一个?[嘻嘻],0
学生手册，怀旧一下[嘻嘻]。你用过这个版本不？,0
怎么个免费法[鼓掌] ，估计往返呼伦贝尔的费用自理吧？ @吹?DO,0
 [思考]有黑幕？！,0
美～[亲亲][亲亲][亲亲],0
 女人，要经营自己！[鼓掌],0
UP！虽然你很不和谐,0
连蛋糕都上演彗星撞地球，末日的气氛十足呀[嘻嘻],0
#须叔荐书#春节前最后一赞《#下一站，影帝#》:,0
一直觉得四川话真好听，传神呀[哈哈],0
 /先生，您对成都的限行有什么感想吗？” “可以说家乡话不？” “可以” “不晓得日嘛哪个瓜娃子哈麻批想出来嘞这个锤子政策，他懂个铲铲啊，日他仙人板板哦！~” “这个是什么意思呢？” “就是努力工作，为构建和谐社会贡献自己的力量/,0
 实践ing[爱你]@亦菲晴岚猜火车,0
我转了，捡不到明天找你要了[嘻嘻],0
美女到北京，北京欢迎你 ~[嘻嘻][威武][围观],0
标准由会员大会选举出?并经省民政厅社团管理局批准、省旅游主管部门认可的合法副会长。不过该会七年不换届，我也早该下台了。下台也是首届副会长。[哈哈] ,0
有?????？[嘻嘻][哈哈][兔子],0
回复对[爱你],0
我觉得。。。。这个人听力有点厉害。。。[哈哈][哈哈],0
早安[亲亲],0
别客气嘛~[太开心]小狗狗有家了，我就开心了~~[爱你],0
你们辛苦,0
谢谢Elo帮忙看摊！[嘻嘻],0
真的有很多相同之处啊！结拜为兄弟吧！[哈哈],0
亲们，视频发啦。回味下泉州的味道。客串主持人好美@郝浩,0
回复换衣服啊,0
回复说得是晚上散场的时候[哈哈]门口等了好久都不出来哇,0
美丽的天鹅向我们游来。[爱你],0
宁时细个还一味按动画，因为家里没有上网，不会装游戏。天真可爱的三年级。,0
 [哈哈],0
晚饭开始啦！[抱抱] 这是什么菜？竞猜竞猜！！,0
重要节日！祝快乐！过节的童鞋请对号入座~[嘻嘻][鼓掌][爱心传递],0
"真正的原生态!!!所以呢,人不要试图去改变自然,而需要去适应自然!!![哈哈]",0
#舌尖上的河北#吃到了勒泰这边的石头饼，口味一般，味道有点淡。搞不懂为啥要叫石头饼呢？你知道哪家石头饼好吃吗？[抱抱],0
玉立婷婷，美好心情！ 幸福人生！生日快乐！[玫瑰][玫瑰][玫瑰][爱你][爱你][爱你][蛋糕][蛋糕][蛋糕],0
说的对,0
回复呵呵，那到时一定要报名啊！[嘻嘻] ,0
我想去。。。,0
#读老舍#终于快到周末了[泪]多么美好的两个字啊！不知道有没有在为年会节目等苦恼的观众？分享一篇《科学救命》，安慰一下。[嘻嘻],0
随手拍 放大看 生活处处有惊喜 运营商就别捂着啦 Iphone 5 来了！[嘻嘻][围观],0
高级白,0
我的智商是硬伤。,0
有机会我也要玩一玩!大家一起玩[亲亲] 看懂了伐[偷笑],0
看了评论才看懂....,0
【#非常了得#美女不做猎头当红娘】[围观] 女嘉宾自我介绍说“我以前是做猎头的，但发现找人越来越难，而且跳槽是一件很没有幸福感的事，所以就做起了红娘。”红娘还现场给选手做起了媒，无奈选手“,0
[嘻嘻]太好玩了！测试出来，我和,0
sinaurl.cn/h5At0G 妈呀！！！！我不评论了~~~大家懂的~~~,0
回复没有啊！而且举办音乐会的时候有可能需要做工作[泪] ,0
话说回来叔叔的演出会有视频吗？？[可爱],0
还在老挝么？佛教国家会让你感到一种难得的心灵安定，这种安定感是弥漫在空气中的，上次在吴哥，和一位僧侣用英文聊佛法，很长见识，当时就想不走了[嘻嘻],0
#小西驾到#真心喜欢这张照片，看一次笑一次，太可爱了！[哈哈],0
 今晚！#明星fm# 守候#尚雯婕# [爱你] ,0
看看我在干嘛？自己摸成大花脸了，睫毛都被烧了。 [哈哈],0
创意无所不在 ,0
回复欢迎欢迎啊！感谢来支持金小帅[太开心]#签到有礼#积分0.5 ,0
啊啊啊  晚了好几天[泪]  从今天开始早晚安吧！[许愿],0
 原来蔡总是首发[嘻嘻],0
哈哈哈哈，这句话实在是太经典啦！！,0
 哈哈哈[嘻嘻]有道理的啦,0
亲，好吃就经常来尝尝西江的美味吧[亲亲],0
恭喜你家林峰，好靓仔呀[哈哈],0
[哈哈][哈哈]@郭昱媛Wendy,0
好喜欢老师的#亲爱的小孩#在上也看到了[可爱],0
回复我这角嫩的老身体，经不起折腾啦。[哈哈][哈哈][哈哈] ,0
回覆不行，必须去 ,0
老?，周，咱??趟上海吧！,0
听说你行[哈哈] ,0
 同志们觉得我行吗？[哈哈][哈哈][哈哈],0
听说 男人都喜欢 苗条 眼大 腰细 腿长……[哈哈],0
 回复[围观] ,0
壮哉！ ,0
这里的视频太享受了！[太开心]喜欢你的视频，[鼓掌]每天必看[亲亲],0
谢谢莫莫 ,0
我就怕你戴会小，刚刚好我就放心啦...美美的过年吧...蜜蜜小姐新年快乐思密达...[哈哈][哈哈][哈哈][爱你][亲亲][亲亲][亲亲]...,0
人生哪容你卖萌？发懵有时，傻逼有时，全靠彼此大嘴巴抽醒！,1
早晨同事在屋里听歌，放了一首《千里之外》，有一句歌词是“一生有李白”[嘻嘻]。然后我就想，什么情况下能“一生有李白”呢？我分析，应该具备以下条件⒈跟李白住得很近或是住一起；⒉比李白小或是跟李白同时出生；⒊比李白死得早或是同时去世。具备以上三个条件的人才能“一生有李白”[鼓掌],0
 南方的同胞联合起来，提案我要暖气！起床靠毅力，洗澡靠勇气的转！,0
能遇到什么大好事呢，好期待啊[太开心],0
 能不长高么，能瘦么。。。[失望],0
 回复[嘻嘻]嗯呢??也适合我们做后期的??你懂的??[偷笑] ,0
回复嗯嗯……解压神马的最适合考试周了[爱你] ,0
回复[笑哈哈]是啊? ,0
完美释放是你们的新节目么？ ,0
[偷笑]害羞啦？?,0
幸运曲奇真的带来好运了，活动抽奖居然被抽中啦[哈哈] @锦食送-JinShiSong,0
10月23日，北京市文物局2013年信息、微博工作人员培训暨2012年工作总结会在大觉寺举行。和获评2012年度微博先进单位。[鼓掌]主页君也被评为先进个人啦～[嘻嘻]哈哈哈谢谢大家，谢谢CCT……咳，感谢大家关注～谢谢大家对我馆工作的支持！,0
真心舒服开怀[爱你][爱你],0
我是一个有情怀的龙猫[哈哈] ,0
 这比获诺贝尔文学奖的好看[鼓掌] ,0
好看,0
 今晚又看了个长篇，不让人睡觉了！,0
继续替班，朋友们还在吗？[太开心],0
没参加表示遗憾。我要这胸章，keep one for me[可爱]  ,0
这次活动很好，特别是下午的安排。,0
回复那我们强烈要求请大家吃顿好的了[哈哈],0
宁生苦短要及时行乐，钱乃生外之物生不带来死不带去，想花就花呗[偷笑] ,0
[赞]，钞票是侬多呀[偷笑]，嗲是嗲额[给力][鼓掌],0
又到了小酌时间，小萌的芝华士18，梦梦的MARTINI，MARTINI加冰块连口感都变不少[可爱][哈哈][可爱],0
用自己包的粽子祝大家端午节快乐！虽然卖相一般，味道可是很不错滴~有甜粽也有咸粽[嘻嘻],0
高清，大家收图啦~ ,0
 大家都笑的好开心啊~[嘻嘻][鼓掌][太开心][心],0
谢谢艳平带来的最新消息，“爱佑童心”项目再添一加定点医院――广东省人民医院！[鼓掌][赞]广东及周边的先天性心脏病患儿可以去广东省人民医院申请爱佑的资助！[兔子],0
[偷笑] ,0
哈哈哈哈..[哈哈],0
培哥 我在上班好哇[泪],0
 哈哈哈。。。不说自己出去玩了多少时间[嘻嘻] ,0
[挖鼻屎]光想旅游 不想工作 拖出去喂鸟,0
[阳光]梦想经常会变成挑战，而我们正是因为挑战而活。Hi，粉粉们，这一周，你的挑战是什么？[嘻嘻],0
#睡前一笑# 回家过年如果有人问起，你怎么变胖了，你就说忘了。不要解释，越解释越悲伤。。。[哈哈]新年的脚步越来越近啦！不过大年三十晚《超级笑星大拜年》带来的欢笑年夜饭吃了可不会变胖哟~很晚啦~大家早些休息！明天还要上班哟~[嘻嘻]晚安！,0
[可爱]谢谢 ,0
所以啊，何必纠结，看清真相就好，日子还要继续，开心点！[太开心] ,0
你说对啦。我很受伤！ ,0
说到底还不是因为你自己在乎 往心里去了么 ,0
[爱你] 院子永远是你的家~,0
很有娱乐精神[嘻嘻],0
回复[偷乐]得捂上嘴…… ,0
哈哈哈哈哈哈哈……牙又掉啦！[哈哈][可爱],0
呵呵，情理之中意料之外[可爱] ,0
他就是右边的这个男人[飞机] ,0
众人皆在嘲笑他时，一艘飞船翩然而至。,0
华丽丽闪瞎眼啊！[爱你],0
帅哥美女如云~恭喜开课！ ,0
恭喜了！,0
@rainhot666；【@rainhot666；[鼓掌][鼓掌][酷][good]精彩的人生！[鼓掌][给力][围观][威武]】,0
蛮好看的，适合,0
 好看实用,0
亲友们顺手顺角帮转一下噢[可爱] 谢谢,0
连接在这里噢^_^，规格是经过反复改良后修正的。会更适合配搭和男或女士佩戴。 ,0
"More about the details , please click : :",0
回复8:00就开门了[哈哈][哈哈] ,0
老板，不好意思打扰一下，咱们明天营业吗？几点开始啊？想带老爸老妈去吃煎饼～多谢啦～,0
妹子们还是找个读计算机或者信息安全的男朋友吧…,0
原来这话可以这样用啊我顿悟了[花心] ,0
[衰]＂我真没用，居然让你问出这样的问题＂ ,0
你直接温柔地抱着妹子说“有我在没事的亲爱的”就行了不用其它解释了[哈哈],0
汤老师辛苦[哈哈],0
众亲 春暖花开 你可以带TA满足下美胃了哈[吃货][吃货][太开心][鼓掌]青年餐厅超值团购来袭！已售万余份[噢耶][真V5]价值100元现金券―仅售78元！[江南style][太开心],0
 这个真的可以有！！[吃货][江南style][带感][吃货],0
【云爱情】5月22日，武汉纺织大学阳光校区圆形舞池广场上，化工学院大四学生马卫和服装学院大四学生黄小茹，在500多人的围观下宣布完婚。他们左手拿着毕业证右手拿着结婚证。校园恋情修成正果实属不易啊，小亭希望这个毕业季有更多的恋情开花结果！[鼓掌],0
一起来顶他![太开心]沙发啊,0
世界上知名度最高的照片和它的摄影师 Chuck O’Rear――这张照片是不是觉得很熟悉呢？是不是越看越觉得亲切呢？ [哈哈],0
在杭州感受新能源出租车，中途换电池[哈哈]低炭出行，杭州给力[赞]，就是续航能力稍微弱了点,0
留着当胎教 ,0
超能锻炼思维的优秀电影，存了慢慢看。[嘻嘻],0
爱原本就是一种习惯~[爱你]  @教您做睿智女人,0
贾老师这是有闲有艺有情趣[花心],0
老贾勤快人~俺是耐不住这个烦滴[哈哈],0
啊哈哈哈，?啦！[哈哈],0
期待[哈哈] ,0
#中华旅游名博丹霞行#明天下午将前往南华寺，小编也一起同往哦~[威武],0
 好滴狠，这期微博故事来啦。@冰糖杨梅,0
感谢亲爱滴转发[爱你],0
回复[哈哈]回去给你捎俩儿！ ,0
面馅的[转发],0
嘿嘿 统一战线！！！[挤眼][害羞] 要不要加入呀 ??,0
 行！你就介样儿阿！[右哼哼][左哼哼] ,0
哈哈 ~~师父你现在好幸福呀~~~[偷笑][太开心] ,0
 唉。。。徒弟阿快救救我吧！[委屈][可怜] ,0
师父咱这是肿么啦？？哈哈[哈哈],0
呵呵，[赞][赞][赞] ,0
我该申请小号啦[嘻嘻] ,0
[汗]都快成广告专业户了。 ,0
宣传吧,0
又创造了一个一夜暴富的神话！[红包拿来],0
[嘻嘻]我一做喷绘的哥们儿就在玩儿这，，，,0
适合夜跑的人们！[嘻嘻],0
#天天向上#五周年哇！你应该是第一个收到的书籍的观众吧！[鼓掌]不知乐橙们的情书和签名照收到没有？[思考]在此，祝你如获珍宝，创意无限，好运常在！[爱你]加入我们的#天天读书会#来和小伙伴们进行#阅读交换#吧！一起好好学习，天天向上！[心],0
[moc转发][鼓掌],0
过了,0
 唱支山歌给当听[哈哈],0
#龙门镖局#天黑了，当家的喊你回家吃饭啦！[嘻嘻][嘻嘻] [偷笑] 大家周末快乐！[笑哈哈],0
和大美妞及她家Mr.Right一起看了《神探亨特张》，看完心里好难受啊，这个社会病太久了，看到你了，公车上倏忽而过、还有在老周的身后，bless你们俩[可爱]；的老六演得太好了，好男银啊，祝愿票房业绩使库房之痛风轻云淡……,0
一如即往体现了水瓶的无情啊[嘻嘻],0
你敢测么？[偷笑],0
所谓的一鸣惊人么？[哈哈],0
Team集体旷工，一起去郊游耶[爱你]向大觉寺出发喽[哈哈],0
原来是这个原因！哈哈恭喜～！现在X子中心也联系好了，你可以安心了！[哈哈]FOUR~你懂的～！  ,0
祝小媳妇和小小马感情长长久久，婚姻历久弥新！,0
那年与老虎妈坐一起看球，现在又见到了＂新贵＂啦！[哈哈][哈哈],0
最炫民族风格[哈哈]@lp木子目分,0
周末来与家人一起度个时下流行的staycation吧[鼓掌],0
#haollee烘焙课堂作品# 今天出炉的纯手工健康吐司~[抱抱] 淳朴的味道是不是更诱人？~[挤眼],0
这个点儿还在纠结是看呢是看呢还是看重播呢---很浓重的伦敦音，奥运[偷笑][抓狂][嘻嘻][哈哈][爱你][酷][睡觉][睡觉][睡觉][睡觉][睡觉][睡觉],0
春节后请杨老师指导工作[威武] ,0
 回复餐饮软件，赢的是创意。热点总是走在前面，给餐饮人上课。学习了！ ,0
谢谢杨老师[握手] ,0
干得漂亮！赞一个！  ,0
欢迎围观，更多精彩陆续呈现[给力][围观][威武][爱你]@舌尖上的北京_杨光,0
去看大学同窗主演的话剧<<钢的琴＞＞，路上堵，路逞遥远，可爱的车车们，快给让条道吧。。也祝福晓冬今晚的北京首演成功。[鼓掌]@郭晓冬,0
@北京出版人沙龙,0
@80后大男生见一次转一次！,0
@都市时报转发微博。,0
辛苦了！我和少枫，感谢朋友们的支持与帮助！我们的瑜伽老师你很棒！张雯[爱你][爱你][爱你],0
回复马来人 我收他做徒弟不知道国家有相关政策没有 ,0
收徒哇，几时喝拜师酒!不如带来开封如何？[嘻嘻][嘻嘻][嘻嘻],0
矮油~周日周日啦~咱们俩过个开心滴小周末~[爱你],0
谢谢上得厅堂、下得厨房、卡得了ok、打得了高球的超级大美女睿睿！你的另一项大本领我就不在这公布啦[偷笑] ,0
祝亲爱的大美女生日快乐！永远美丽，永远幸福。[爱你][爱你][蛋糕][干杯][礼物][亲亲],0
嗨森嗨森[爱你] ,0
再来一瓶都没中过的人表示被巧克力的甜美融化了~~~[发礼物],0
#深玩美国#西雅图中央图书馆，库哈斯设计。这家伙也设计了咱们北京的那个大裤衩[哈哈]典型的“解构”建筑说白了就是设计突破了以往以“藏书”为中心的图书馆空间，而是为大家交流营造丰富的空间，10层有个观景处，往下看晕不晕就看你自己了[偷笑]@美国旅游玩乐汇,0
回复 直升机是通用航空的重要组成部分，但直升机的数量在通航飞机里的比例是不高的。 ,0
回复 我好像印像中是的 航展航演都很漂亮 问问[可爱] ,0
我也在！ ,0
我们互相爱。[哈哈][哈哈][哈哈],0
我没会不表示呢，昨天没来的急 今天特别请假来表示~！哈哈 爱你哦 亲爱的,0
 喇嘛，男人，有你们真幸福。哈哈,0
你不表示一下？,0
[抱抱]宝宝真可爱~[亲一口],0
杜小猫长大了耶！想要女朋友了[嘻嘻],0
[嘻嘻]继续努力拍更好。,0
[鼓掌]@Susan苏小潘,0
 很美！,0
[哈哈][哈哈] ,0
哎哟，我笑了,0
